1  0.0    0.0
2  0.0    0.0
3  0.0    0.0
4  0.0    0.0
5  0.0    0.0
6  0.0    0.0
7  0.0    0.0
8  0.0    0.0
9  0.0    0.0
10  0.0    0.0
11  0.0    0.0
12  0.0    0.0
13  0.0    0.0
14  0.12    0.101579364769
15  0.02    0.02
16  0.0    0.0
17  0.04    0.027994168489
18  0.1    0.0654653670708
19  0.1    0.0589015089374
20  0.06    0.0443547848465
21  0.12    0.0545108115095
22  0.24    0.10521115794
23  0.7    0.33472498611
24  0.58    0.21206468016
25  1.58    0.604803898055
26  0.88    0.341234254328
27  1.14    0.393840328156
28  2.08    0.948399295914
29  2.4    0.675519452431
30  1.56    0.402198042395
31  2.12    0.561077680242
32  2.68    0.833698423427
33  2.76    0.684260363384
34  3.12    0.603148203265
35  3.2    0.649646685766
36  3.54    0.639010714994
37  4.18    0.696750475055
38  5.68    1.11627660971
39  4.92    0.949689530363
40  5.74    0.854667855285
41  6.18    1.14488748222
42  5.88    1.06008856003
43  7.26    1.2664622105
44  5.52    0.71442284398
45  8.64    0.973845732241
46  9.68    1.43126603012
47  9.0    1.04001569847
48  7.78    0.919755956984
49  8.1    1.14757952906
50  10.64    1.33608016379
